_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,battery
"$$X0,1027,14:35:20,0.00000,0.00000,0,0,4.21*885D","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1027,14:35:20,0.0,0.0,0,0,4.21
"$$X0,1028,14:35:32,0.00000,0.00000,0,0,4.22*C9DA","amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1028,14:35:32,0.0,0.0,0,0,4.22
"$$X0,1029,14:35:44,0.00000,0.00000,0,0,4.22*1DF8","amell,M0UPU,F1OIL,G8KNN,PE1ANS,G0WXI,G6GZH",1029,14:35:44,0.0,0.0,0,0,4.22
"$$X0,1030,14:35:56,0.00000,0.00000,0,0,4.22*07C2","amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1030,14:35:56,0.0,0.0,0,0,4.22
"$$X0,1032,14:36:20,0.00000,0.00000,0,0,4.23*6B95","amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1032,14:36:20,0.0,0.0,0,0,4.23
"$$X0,1031,14:36:08,0.00000,0.00000,0,0,4.22*CB8A","amell,PE1ANS,G8KNN,F1OIL,PC1PCL,G0WXI,G6GZH",1031,14:36:08,0.0,0.0,0,0,4.22
"$$X0,1033,14:36:32,0.00000,0.00000,0,0,4.22*4104","amell,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1033,14:36:32,0.0,0.0,0,0,4.22
"$$X0,1034,14:36:44,0.00000,0.00000,0,0,4.22*D7B9","amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1034,14:36:44,0.0,0.0,0,0,4.22
"$$X0,1035,14:36:56,0.00000,0.00000,0,0,4.22*ED09","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",1035,14:36:56,0.0,0.0,0,0,4.22
"$$X0,1036,14:37:08,0.00000,0.00000,0,0,4.21*2EA5","PE2G,amell,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",1036,14:37:08,0.0,0.0,0,0,4.21
"$$X0,1037,14:37:20,0.00000,0.00000,0,0,4.22*6092","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",1037,14:37:20,0.0,0.0,0,0,4.22
"$$X0,1038,14:37:32,0.00000,0.00000,0,0,4.22*1176","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI",1038,14:37:32,0.0,0.0,0,0,4.22
"$$X0,1039,14:37:44,0.00000,0.00000,0,0,4.22*C554","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1039,14:37:44,0.0,0.0,0,0,4.22
"$$X0,1040,14:37:56,0.00000,0.00000,0,0,4.22*28E8","amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1040,14:37:56,0.0,0.0,0,0,4.22
"$$X0,1041,14:38:08,0.00000,0.00000,0,0,4.23*F0AD","amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,G6GZH",1041,14:38:08,0.0,0.0,0,0,4.23
"$$X0,1042,14:38:20,0.00000,0.00000,0,0,4.21*60D1","amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1042,14:38:20,0.0,0.0,0,0,4.21
"$$X0,1043,14:38:32,0.00000,0.00000,0,0,4.22*6A02","PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1043,14:38:32,0.0,0.0,0,0,4.22
"$$X0,1044,14:38:44,0.00000,0.00000,0,0,4.23*EC9E","M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL",1044,14:38:44,0.0,0.0,0,0,4.23
"$$X0,1045,14:38:56,0.00000,0.00000,0,0,4.22*C60F","F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",1045,14:38:56,0.0,0.0,0,0,4.22
"$$X0,1046,14:39:08,0.00000,0.00000,0,0,4.22*35C0","PE2G,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL",1046,14:39:08,0.0,0.0,0,0,4.22
"$$X0,1047,14:39:20,0.00000,0.00000,0,0,4.23*5BB5","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL",1047,14:39:20,0.0,0.0,0,0,4.23
"$$X0,1048,14:39:32,0.00000,0.00000,0,0,4.22*3A70","M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL",1048,14:39:32,0.0,0.0,0,0,4.22
"$$X0,1049,14:39:44,0.00000,0.00000,0,0,4.23*FE73","PE1ANS,F1OIL,PC1PCL,G6GZH,G8FJG_1",1049,14:39:44,0.0,0.0,0,0,4.23
"$$X0,1051,14:40:08,0.00000,0.00000,0,0,4.23*1166","PE1ANS,F1OIL,G8FJG_1,G6GZH,G8KNN",1051,14:40:08,0.0,0.0,0,0,4.23
"$$X0,1050,14:39:56,0.00000,0.00000,0,0,4.22*F468","M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G6GZH",1050,14:39:56,0.0,0.0,0,0,4.22
"$$X0,1052,14:40:20,0.00000,0.00000,0,0,4.22*B179","F1OIL,PE1ANS,M0UPU,G8KNN,G8FJG_1",1052,14:40:20,0.0,0.0,0,0,4.22
"$$X0,1053,14:40:32,0.00000,0.00000,0,0,4.22*8BC9","M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G6GZH",1053,14:40:32,0.0,0.0,0,0,4.22
"$$X0,1054,14:40:44,0.00000,0.00000,0,0,4.22*1D74","F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1054,14:40:44,0.0,0.0,0,0,4.22
"$$X0,1055,14:40:56,0.00000,0.00000,0,0,4.22*27C4","F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",1055,14:40:56,0.0,0.0,0,0,4.22
"$$X0,1056,14:41:08,0.00000,0.00000,0,0,4.23*C42A","F1OIL,PE1ANS,PC1PCL,G0WXI,G8FJG_1",1056,14:41:08,0.0,0.0,0,0,4.23
"$$X0,1057,14:41:20,0.00000,0.00000,0,0,4.23*BA7E","PE1ANS,F1OIL,PC1PCL,G8FJG_1",1057,14:41:20,0.0,0.0,0,0,4.23
"$$X0,1058,14:41:32,0.00000,0.00000,0,0,4.22*DBBB","M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI",1058,14:41:32,0.0,0.0,0,0,4.22
"$$X0,1059,14:41:44,0.00000,0.00000,0,0,4.23*1FB8","PE1ANS,F1OIL,G8KNN,G8FJG_1",1059,14:41:44,0.0,0.0,0,0,4.23
"$$X0,1060,14:41:56,0.00000,0.00000,0,0,4.23*5700","F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",1060,14:41:56,0.0,0.0,0,0,4.23
"$$X0,1061,14:42:08,0.00000,0.00000,0,0,4.23*9B48","PE1ANS,F1OIL,PC1PCL,G0WXI,G8FJG_1",1061,14:42:08,0.0,0.0,0,0,4.23
"$$X0,1062,14:42:20,0.00000,0.00000,0,0,4.22*3B57","F1OIL,PE1ANS,PC1PCL,G0WXI,G8FJG_1",1062,14:42:20,0.0,0.0,0,0,4.22
"$$X0,1063,14:42:32,0.00000,0.00000,0,0,4.23*11C6","PE1ANS,PC1PCL,G0WXI,G8KNN",1063,14:42:32,0.0,0.0,0,0,4.23
"$$X0,1064,14:42:44,0.00000,0.00000,0,0,4.23*877B","F1OIL,PE1ANS,G8KNN,M0UPU",1064,14:42:44,0.0,0.0,0,0,4.23
"$$X0,1065,14:42:56,0.00000,0.00000,0,0,4.22*ADEA","M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL",1065,14:42:56,0.0,0.0,0,0,4.22
"$$X0,1066,14:43:08,0.00000,0.00000,0,0,4.23*4E04","F1OIL,PE1ANS,PC1PCL,G8KNN,G8FJG_1",1066,14:43:08,0.0,0.0,0,0,4.23
"$$X0,1067,14:43:20,0.00000,0.00000,0,0,4.23*3050","F1OIL,G8KNN,G8FJG_1",1067,14:43:20,0.0,0.0,0,0,4.23
"$$X0,1068,14:43:32,0.00000,0.00000,0,0,4.24*3153","F1OIL,PE1ANS,G8KNN,G8FJG_1",1068,14:43:32,0.0,0.0,0,0,4.24
"$$X0,1069,14:43:44,0.00000,0.00000,0,0,4.23*9596","M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI",1069,14:43:44,0.0,0.0,0,0,4.23
"$$X0,1070,14:43:56,0.00000,0.00000,0,0,4.22*9F8D","F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",1070,14:43:56,0.0,0.0,0,0,4.22
"$$X0,1071,14:44:08,0.00000,0.00000,0,0,4.23*B01F","F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G6GZH",1071,14:44:08,0.0,0.0,0,0,4.23
"$$X0,1073,14:44:32,0.00000,0.00000,0,0,4.23*3A91","F1OIL,M0UPU,G8KNN,PE1ANS,G8FJG_1",1073,14:44:32,0.0,0.0,0,0,4.23
"$$X0,1072,14:44:20,0.00000,0.00000,0,0,4.22*1000","F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G6GZH",1072,14:44:20,0.0,0.0,0,0,4.22
"$$X0,1074,14:44:44,0.00000,0.00000,0,0,4.24*DCCB","PE1ANS,G8KNN,G8FJG_1",1074,14:44:44,0.0,0.0,0,0,4.24
"$$X0,1075,14:44:56,0.00000,0.00000,0,0,4.24*E67B","PE1ANS,F1OIL,M0UPU,G8KNN,G8FJG_1",1075,14:44:56,0.0,0.0,0,0,4.24
"$$X0,1076,14:45:08,0.00000,0.00000,0,0,4.24*15B4","F1OIL,PE1ANS,G6GZH,G8KNN,G8FJG_1",1076,14:45:08,0.0,0.0,0,0,4.24
"$$X0,1077,14:45:20,0.00000,0.00000,0,0,4.24*6BE0","PE1ANS,F1OIL,G8FJG_1,G8KNN,M0UPU",1077,14:45:20,0.0,0.0,0,0,4.24
"$$X0,1078,14:45:32,0.00000,0.00000,0,0,4.24*1A04","PE1ANS,F1OIL,G8KNN,G8FJG_1",1078,14:45:32,0.0,0.0,0,0,4.24
"$$X0,1079,14:45:44,0.00000,0.00000,0,0,4.23*BEC1","PE1ANS,F1OIL,G8KNN,G8FJG_1",1079,14:45:44,0.0,0.0,0,0,4.23
"$$X0,1080,14:45:56,0.00000,0.00000,0,0,4.23*0954","F1OIL,PE1ANS,M0UPU,G8KNN,G8FJG_1",1080,14:45:56,0.0,0.0,0,0,4.23
"$$X0,1081,14:46:08,0.00000,0.00000,0,0,4.23*C51C","F1OIL,PE1ANS,G8KNN",1081,14:46:08,0.0,0.0,0,0,4.23
"$$X0,1082,14:46:20,0.00000,0.00000,0,0,4.24*05C5","F1OIL,PE1ANS,G8KNN,G8FJG_1",1082,14:46:20,0.0,0.0,0,0,4.24
"$$X0,1083,14:46:32,0.00000,0.00000,0,0,4.22*5FB3","F1OIL,PE1ANS,G8KNN",1083,14:46:32,0.0,0.0,0,0,4.22
"$$X0,1084,14:46:44,0.00000,0.00000,0,0,4.23*D92F","PE1ANS,F1OIL,PC1PCL,G8KNN",1084,14:46:44,0.0,0.0,0,0,4.23
"$$X0,1085,14:46:56,0.00000,0.00000,0,0,4.24*9378","PE1ANS,F1OIL,PC1PCL,G8KNN",1085,14:46:56,0.0,0.0,0,0,4.24
"$$X0,1086,14:47:08,0.00000,0.00000,0,0,4.23*1050","PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G6GZH",1086,14:47:08,0.0,0.0,0,0,4.23
"$$X0,1087,14:47:20,0.00000,0.00000,0,0,4.24*1EE3","PE1ANS,G8KNN,G8FJG_1",1087,14:47:20,0.0,0.0,0,0,4.24
"$$X0,1088,14:47:32,0.00000,0.00000,0,0,4.24*6F07","F1OIL,PE1ANS,G8KNN,G8KHW",1088,14:47:32,0.0,0.0,0,0,4.24
"$$X0,1089,14:47:44,0.00000,0.00000,0,0,4.23*CBC2","M0UPU,F1OIL,G8KNN,G8KHW,G8FJG_1,PE1ANS",1089,14:47:44,0.0,0.0,0,0,4.23
"$$X0,1090,14:47:56,0.00000,0.00000,0,0,4.24*A11F","M0UPU,F1OIL,G8KNN,G8KHW,G8FJG_1,PE1ANS,PC1PCL",1090,14:47:56,0.0,0.0,0,0,4.24
"$$X0,1091,14:48:08,0.00000,0.00000,0,0,4.24*697B","PE1ANS,PC1PCL,G8KNN,G8KHW,G8FJG_1",1091,14:48:08,0.0,0.0,0,0,4.24
"$$X0,1093,14:48:32,0.00000,0.00000,0,0,4.24*E3F5","M0UPU,PE1ANS,G8KNN,G8KHW,F1OIL,PC1PCL,G0WXI",1093,14:48:32,0.0,0.0,0,0,4.24
"$$X0,1092,14:48:20,0.00000,0.00000,0,0,4.24*D945","PE1ANS,G8KNN,G8KHW,G8FJG_1,F1OIL,PC1PCL",1092,14:48:20,0.0,0.0,0,0,4.24
"$$X0,1094,14:48:44,0.00000,0.00000,0,0,4.25*6569","PE1ANS,PC1PCL,G8KNN,G8KHW",1094,14:48:44,0.0,0.0,0,0,4.25
"$$X0,1095,14:48:56,0.00000,0.00000,0,0,4.23*3F1F","PE1ANS,F1OIL,PC1PCL,G8KNN,G8KHW",1095,14:48:56,0.0,0.0,0,0,4.23
"$$X0,1096,14:49:08,0.00000,0.00000,0,0,4.24*BC37","F1OIL,G8KNN,G8KHW",1096,14:49:08,0.0,0.0,0,0,4.24
"$$X0,1097,14:49:20,0.00000,0.00000,0,0,4.24*C263","PE1ANS,G8KHW",1097,14:49:20,0.0,0.0,0,0,4.24
"$$X0,1098,14:49:32,0.00000,0.00000,0,4,4.25*A507","PE1ANS,G8KHW",1098,14:49:32,0.0,0.0,0,4,4.25
"$$X0,1099,14:49:44,0.00000,0.00000,0,4,4.24*6104","PE1ANS,G8KNN,G8KHW",1099,14:49:44,0.0,0.0,0,4,4.24
"$$X0,1100,14:49:56,0.00000,0.00000,0,4,4.24*D55C","F1OIL,PE1ANS,G8KNN",1100,14:49:56,0.0,0.0,0,4,4.24
"$$X0,1101,14:50:08,0.00000,0.00000,0,4,4.25*0610","PE1ANS,M0UPU,G8KNN,G8KHW",1101,14:50:08,0.0,0.0,0,4,4.25
"$$X0,1102,14:50:19,0.00000,0.00000,0,4,4.25*1648","F1OIL,PE1ANS,PC1PCL,G8KNN,G8KHW",1102,14:50:19,0.0,0.0,0,4,4.25
"$$X0,1103,14:50:31,0.00000,0.00000,0,4,4.26*587F","PE1ANS,F1OIL,PC1PCL,G8KNN,G8KHW",1103,14:50:31,0.0,0.0,0,4,4.26
"$$X0,1104,14:50:43,0.00000,0.00000,0,4,4.26*5F04","PE1ANS,G8KNN,G8KHW",1104,14:50:43,0.0,0.0,0,4,4.26
"$$X0,1105,14:50:55,0.00000,0.00000,0,4,4.26*F472","F1OIL,PE1ANS,G8KNN,G8KHW",1105,14:50:55,0.0,0.0,0,4,4.26
"$$X0,1106,14:51:07,0.00000,0.00000,0,4,4.25*95B5","PE1ANS,F1OIL,PC1PCL,G8KNN",1106,14:51:07,0.0,0.0,0,4,4.25
"$$X0,1107,14:51:19,0.00000,0.00000,0,4,4.26*3D0D","F1OIL,PE1ANS,G8KNN,G8KHW",1107,14:51:19,0.0,0.0,0,4,4.26
"$$X0,1108,14:51:31,0.00000,0.00000,0,4,4.25*386E","PE1ANS,F1OIL,G8KNN",1108,14:51:31,0.0,0.0,0,4,4.25
"$$X0,1109,14:51:43,0.00000,0.00000,0,4,4.25*7D8A","F1OIL,PE1ANS,G8KNN,G8KHW",1109,14:51:43,0.0,0.0,0,4,4.25
"$$X0,1110,14:51:55,0.00000,0.00000,0,4,4.26*C615","PE1ANS,F1OIL,G8KNN,G8KHW",1110,14:51:55,0.0,0.0,0,4,4.26
"$$X0,1111,14:52:07,0.00000,0.00000,0,4,4.26*A836","F1OIL,PE1ANS",1111,14:52:07,0.0,0.0,0,4,4.26
"$$X0,1112,14:52:19,0.00000,0.00000,0,4,4.25*CEE4","PE1ANS,F1OIL,G8KNN",1112,14:52:19,0.0,0.0,0,4,4.25
"$$X0,1113,14:52:31,0.00000,0.00000,0,4,4.26*80D3","F1OIL,PE1ANS,PC1PCL,G8KNN,M0UPU",1113,14:52:31,0.0,0.0,0,4,4.26
"$$X0,1114,14:52:43,0.00000,0.00000,0,4,4.25*B7CB","PE1ANS,PC1PCL,G8KNN",1114,14:52:43,0.0,0.0,0,4,4.25
"$$X0,1115,14:52:55,0.00000,0.00000,0,4,4.26*2CDE","PE1ANS,PC1PCL,G8KNN",1115,14:52:55,0.0,0.0,0,4,4.26
"$$X0,1116,14:53:07,0.00000,0.00000,0,4,4.26*7D7A","PE1ANS,PC1PCL,G8KNN",1116,14:53:07,0.0,0.0,0,4,4.26
"$$X0,1117,14:53:19,0.00000,0.00000,0,4,4.25*D5C2",PE1ANS,1117,14:53:19,0.0,0.0,0,4,4.25
"$$X0,1118,14:53:31,0.00000,0.00000,0,4,4.26*D0A1","PE1ANS,G8KNN,G8KHW",1118,14:53:31,0.0,0.0,0,4,4.26
"$$X0,1119,14:53:43,0.00000,0.00000,0,4,4.25*A526","PE1ANS,G8KNN",1119,14:53:43,0.0,0.0,0,4,4.25
"$$X0,1120,14:53:55,0.00000,0.00000,0,4,4.26*4C3B","PE1ANS,G8KNN",1120,14:53:55,0.0,0.0,0,4,4.26
"$$X0,1121,14:54:07,0.00000,0.00000,0,4,4.25*E180",G8KHW,1121,14:54:07,0.0,0.0,0,4,4.25
"$$X0,1122,14:54:19,0.00000,0.00000,0,4,4.26*8752","PE1ANS,G8KHW",1122,14:54:19,0.0,0.0,0,4,4.26
"$$X0,1123,14:54:31,0.00000,0.00000,0,4,4.25*C965","G8KNN,G8KHW",1123,14:54:31,0.0,0.0,0,4,4.25
"$$X0,1124,14:54:43,0.00000,0.00000,0,4,4.25*CE1E","PE1ANS,M0UPU,PC1PCL,G8KNN,G8KHW",1124,14:54:43,0.0,0.0,0,4,4.25
"$$X0,1125,14:54:55,0.00000,0.00000,0,4,4.25*6568","PC1PCL,G8KHW",1125,14:54:55,0.0,0.0,0,4,4.25
"$$X0,1126,14:55:07,0.00000,0.00000,0,4,4.26*04AF","PE1ANS,M0UPU,G8KNN",1126,14:55:07,0.0,0.0,0,4,4.26
"$$X0,1127,14:55:19,0.00000,0.00000,0,4,4.26*9C74","PE1ANS,G8KNN,G8KHW",1127,14:55:19,0.0,0.0,0,4,4.26
"$$X0,1128,14:55:31,0.00000,0.00000,0,4,4.26*A974",G8KNN,1128,14:55:31,0.0,0.0,0,4,4.26
"$$X0,1129,14:55:43,0.00000,0.00000,0,4,4.26*EC90","PE1ANS,G8KNN",1129,14:55:43,0.0,0.0,0,4,4.26
"$$X0,1130,14:55:55,0.00000,0.00000,0,4,4.26*676C","PE1ANS,G8KNN",1130,14:55:55,0.0,0.0,0,4,4.26
"$$X0,1131,14:56:07,0.00000,0.00000,0,4,4.27*196E",G8KNN,1131,14:56:07,0.0,0.0,0,4,4.27
"$$X0,1132,14:56:19,0.00000,0.00000,0,4,4.27*4FDF",PE1ANS,1132,14:56:19,0.0,0.0,0,4,4.27
"$$X0,1133,14:56:31,0.00000,0.00000,0,4,4.27*318B",PE1ANS,1133,14:56:31,0.0,0.0,0,4,4.27
"$$X0,1136,14:57:07,0.00000,0.00000,0,4,4.27*CC22","PE1ANS,G8KNN",1136,14:57:07,0.0,0.0,0,4,4.27
"$$X0,1138,14:57:31,0.00000,0.00000,0,4,4.27*61F9","PE1ANS,M0UPU",1138,14:57:31,0.0,0.0,0,4,4.27
"$$X0,1139,14:57:43,0.00000,0.00000,0,4,4.27*241D",PE1ANS,1139,14:57:43,0.0,0.0,0,4,4.27
"$$X0,1141,14:58:07,0.00000,0.00000,0,4,4.26*2249","PE1ANS,M0UPU",1141,14:58:07,0.0,0.0,0,4,4.26
"$$X0,1142,14:58:19,0.00000,0.00000,0,4,4.27*64D9",PE1ANS,1142,14:58:19,0.0,0.0,0,4,4.27
"$$X0,1143,14:58:31,0.00000,0.00000,0,4,4.27*1A8D",G8KHW,1143,14:58:31,0.0,0.0,0,4,4.27
"$$X0,1144,14:58:43,0.00000,0.00000,0,4,4.27*1DF6",PE1ANS,1144,14:58:43,0.0,0.0,0,4,4.27
"$$X0,1145,14:58:55,0.00000,0.00000,0,4,4.27*B680",PE1ANS,1145,14:58:55,0.0,0.0,0,4,4.27
"$$X0,1147,14:59:19,0.00000,0.00000,0,4,4.27*7FFF","PE1ANS,G8KHW",1147,14:59:19,0.0,0.0,0,4,4.27
"$$X0,1148,14:59:31,0.00000,0.00000,0,4,4.27*4AFF","PE1ANS,G8KHW",1148,14:59:31,0.0,0.0,0,4,4.27
"$$X0,1149,14:59:43,0.00000,0.00000,0,4,4.27*0F1B",G8KHW,1149,14:59:43,0.0,0.0,0,4,4.27
"$$X0,1150,14:59:55,0.00000,0.00000,0,4,4.27*84E7",PE1ANS,1150,14:59:55,0.0,0.0,0,4,4.27
"$$X0,1151,15:00:07,0.00000,0.00000,0,4,4.27*98DB","PE1ANS,PC1PCL,G8KHW",1151,15:00:07,0.0,0.0,0,4,4.27
"$$X0,1152,15:00:19,0.00000,0.00000,0,4,4.27*CE6A",G8KHW,1152,15:00:19,0.0,0.0,0,4,4.27
"$$X0,1153,15:00:31,0.00000,0.00000,0,4,4.27*B03E","PE1ANS,PC1PCL,G8KHW",1153,15:00:31,0.0,0.0,0,4,4.27
"$$X0,1154,15:00:43,0.00000,0.00000,0,4,4.28*46AA",G8KHW,1154,15:00:43,0.0,0.0,0,4,4.28
"$$X0,1155,15:00:55,0.00000,0.00000,0,4,4.27*1C33","M0UPU,G8KHW",1155,15:00:55,0.0,0.0,0,4,4.27
"$$X0,1156,15:01:07,0.00000,0.00000,0,4,4.27*4D97","PE1ANS,G8KHW",1156,15:01:07,0.0,0.0,0,4,4.27
"$$X0,1157,15:01:19,0.00000,0.00000,0,4,4.27*D54C","PE1ANS,G8KHW",1157,15:01:19,0.0,0.0,0,4,4.27
"$$X0,1163,15:02:31,0.00000,0.00000,0,4,4.27*3A10",PE1ANS,1163,15:02:31,0.0,0.0,0,4,4.27
"$$X0,1159,15:01:43,0.00000,0.00000,0,4,4.27*A5A8","PE1ANS,G8KHW",1159,15:01:43,0.0,0.0,0,4,4.27
"$$X0,1160,15:01:55,0.00000,0.00000,0,4,4.28*8D39","PE1ANS,G8KHW",1160,15:01:55,0.0,0.0,0,4,4.28
"$$X0,1179,15:05:43,0.00000,0.00000,0,4,4.28*F53E","M0UPU,G8KHW",1179,15:05:43,0.0,0.0,0,4,4.28
"$$X0,1162,15:02:19,0.00000,0.00000,0,4,4.28*B5AB",G8KHW,1162,15:02:19,0.0,0.0,0,4,4.28
"$$X0,1164,15:02:43,0.00000,0.00000,0,4,4.29*DCA5",G8KHW,1164,15:02:43,0.0,0.0,0,4,4.29
"$$X0,1165,15:02:55,0.00000,0.00000,0,4,4.29*77D3",G8KHW,1165,15:02:55,0.0,0.0,0,4,4.29
"$$X0,1166,15:03:07,0.00000,0.00000,0,4,4.28*3656",G8KHW,1166,15:03:07,0.0,0.0,0,4,4.28
"$$X0,1167,15:03:19,0.00000,0.00000,0,4,4.28*AE8D",G8KHW,1167,15:03:19,0.0,0.0,0,4,4.28
"$$X0,1168,15:03:31,0.00000,0.00000,0,4,4.29*8BAC",G8KHW,1168,15:03:31,0.0,0.0,0,4,4.29
"$$X0,1169,15:03:43,0.00000,0.00000,0,4,4.29*CE48",G8KHW,1169,15:03:43,0.0,0.0,0,4,4.29
"$$X0,1170,15:03:55,0.00000,0.00000,0,4,4.28*5595",G8KHW,1170,15:03:55,0.0,0.0,0,4,4.28
"$$X0,1171,15:04:07,0.00000,0.00000,0,4,4.29*D86C",G8KHW,1171,15:04:07,0.0,0.0,0,4,4.29
"$$X0,1172,15:04:19,0.00000,0.00000,0,4,4.29*8EDD",G8KHW,1172,15:04:19,0.0,0.0,0,4,4.29
"$$X0,1173,15:04:31,0.00000,0.00000,0,4,4.29*F089",G8KHW,1173,15:04:31,0.0,0.0,0,4,4.29
"$$X0,1176,15:05:07,0.00000,0.00000,0,4,4.28*1D01",G8KHW,1176,15:05:07,0.0,0.0,0,4,4.28
"$$X0,1178,15:05:31,0.00000,0.00000,0,4,4.29*A0FB",G8KHW,1178,15:05:31,0.0,0.0,0,4,4.29
"$$X0,1177,15:05:19,0.00000,0.00000,0,4,4.28*85DA",G8KHW,1177,15:05:19,0.0,0.0,0,4,4.28
"$$X0,1181,15:06:07,0.00000,0.00000,0,4,4.29*AD6F",G8KHW,1181,15:06:07,0.0,0.0,0,4,4.29
"$$X0,1182,15:06:19,0.00000,0.00000,0,4,4.29*FBDE",G8KHW,1182,15:06:19,0.0,0.0,0,4,4.29
"$$X0,1183,15:06:31,0.00000,0.00000,0,4,4.29*858A",G8KHW,1183,15:06:31,0.0,0.0,0,4,4.29
"$$X0,1185,15:06:55,0.00000,0.00000,0,4,4.30*8B9F",G8KHW,1185,15:06:55,0.0,0.0,0,4,4.3
"$$X0,1184,15:06:43,0.00000,0.00000,0,4,4.29*82F1",G8KHW,1184,15:06:43,0.0,0.0,0,4,4.29
"$$X0,1187,15:07:19,0.00000,0.00000,0,4,4.30*42E0",G8KHW,1187,15:07:19,0.0,0.0,0,4,4.3
